permid,isin,issuer_name,str_001_s,str_002_ec,str_003_ec,str_004_asec,str_005_ec,cs_001_sec,gp_esccp,cs_003_sec,cs_002_ec,str_006_sec,str_007_sect,gp_esccp_22,gp_esccp_25,gp_esccp_30,art_8_basicos,str_003b_ec,new_exclusion,exclusion_list
4296919262,NO0010384340,Amfi Eiendom AS,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
5000649772,US71030RAA32,Peoplesbank A Codorus Valley Co,EXCLUDED,,,,,,,,,,,,,,,,True,['str_001_s']
4295914527,US7097921057,Peoples Bancorporation Inc (South Carolina),,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
5000588772,KR6113841664,Kwang Woo Information & Communication Co Ltd,OK,,,,,,,,,,,,,,,,False,[]
5000601143,INE790I14BO3,HSBC Investdirect Financial Services (India) Ltd,,,,,,,,OK,,,,,,,,,False,[]
4297003671,USU05225AA25,CC V Holdings LLC,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
5070519685,US86745KAD63,Sunnova Energy International Inc,,,,,,,,OK,,,,,,,,,False,[]
5046659605,NL0011323407,Kiadis Pharma NV,OK,,,,,,,,,,,,,,,,False,[]
5042954362,NL0011279492,Flow Traders NV,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5036761033,NL0012969182,Adyen NV,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295900707,US66526HCS58,Northern Indiana Public Service Company LLC,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295907433,US6700091092,Noven Pharmaceuticals Inc,OK,,,,,,,,,OK,,,,,,,False,[]
4295914375,US6657511035,Northern States Financial Corp,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4295907427,US6677461013,Northwest Pipe Co,,,,OK,,OK,,,,,OK,,,,,,False,[]
5000473957,US6673401039,Northwest Bancshares Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
4298412436,US66705J1079,Northstar Real Estate Income Trust Inc,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
5079234343,BRCSBRDBS015,CS Brasil Participacoes e Locacoes SA,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295904373,US65686Y1091,North American Galvanizing & Coatings Inc,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295877842,US65412C1080,Nihon Kohden Corp,,,,,,,,OK,,,,,,,,,False,[]
5057990921,US65158NAA00,Newmark Group Inc,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5052141885,US65342T1060,NI Holdings Inc,EXCLUDED,,,EXCLUDED,,EXCLUDED,,,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'str_006_sec', 'str_007_sect']"
4295907402,US6556631025,Nordson Corp,,,,,OK,OK,,,OK,,,,,,,,False,[]
5052540993,US65290C1053,Nextier Oilfield Solutions Inc,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
4295904611,US651186AA61,Newcor Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295880565,US6545631052,Nippon Express Co Ltd,,,,,,,,OK,,,,,,,,,False,[]
5000011464,CH0025265262,Bank Vontobel Cayman,OK,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5035166217,US79604U1079,Samsonite International SA,,,,,,,,OK,,,,,,,,,False,[]
4298488344,KZ000A0H0930,Bank TsentrKredit AO,OK,,,,,,,,,,,,,,,,False,[]
5037136066,KYG7644E1098,Rotam Global AgroSciences Ltd,OK,,,,,,,,,,,,,,,,False,[]
5037353017,KYG525931039,Kinetic Development Group Ltd,,,,,,OK,,,,,,,,,,,False,[]
4295870936,KYG9891U1334,Zhongyu Energy Holdings Ltd,,,,,,,,OK,,,,,,,,,False,[]
5066506504,KYG6647P1037,Homeland Interactive Technology Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
5040707491,KYG8922A1085,TOPBI International Holdings Ltd,EXCLUDED,,,,,,,,,,,,,,,,True,['str_001_s']
4296884236,KZ1C00001031,Zhayremskiy GOK AO,EXCLUDED,,EXCLUDED,EXCLUDED,,,,FLAG,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
5042940119,KYG6868L1041,Ozner Water International Holding Ltd,,,,,,,,EXCLUDED,,EXCLUDED,,,,,,,True,"['cs_003_sec', 'str_006_sec']"
5000578430,US8030371004,Sany Heavy Equipment International Holdings Company Ltd,,,,,,OK,,OK,,,,,,,,,False,[]
5034847310,KYG987761007,Yuanda China Holdings Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
5000068643,KRB360031RB7,Indorama Ventures Indonesia PT,EXCLUDED,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'cs_003_sec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
4297099443,KYG368851047,Fulcrum Utility Services Ltd,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295871953,US42551K1007,Hengdeli Holdings Ltd,,,,,,,,OK,,,,,,,,,False,[]
5063234314,KYG3R10G1007,FingerTango Inc,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295870809,KYG041561088,Ams Public Transport Holdings Ltd,OK,,,,,,,,,,,,,,,,False,[]
4295882841,KW0EQ0602148,United Projects for Aviation Services Co KSCP,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
4298528653,KYG3931M1024,Global Lighting Technologies Inc,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295871680,US42551N1046,Hengan International Group Company Ltd,,,,,,,,OK,,,,,,,,,False,[]
5067493341,KYG5804A1076,Maoyan Entertainment,,,,,,,,OK,,,,,,,,,False,[]
5001421156,KYG5471S1003,Leyou Technologies Holdings Ltd,FLAG,,,FLAG,,OK,,FLAG,,FLAG,FLAG,,,,,,False,[]
5040929630,KYG216171085,China Wood Optimization Holding Ltd,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
5050705892,KYG212091048,China Logistics Property Holdings Co Ltd,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295871120,KYG2161T1004,Citychamp Watch & Jewellery Group Ltd,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5063761745,KYG596651029,MeiraGTx Holdings PLC,,,,,,,,OK,,,,,,,,,False,[]
5037960381,KYG3165D1097,C&D International Investment Group Ltd,,,,,,,,OK,,,,,,,,,False,[]
5042383349,KYG106891008,Best Pacific International Holdings Ltd,,,,,,,,OK,,,,,,,,,False,[]
5037988691,KYG211771038,China Silver Group Ltd,,,,,,,,OK,,,,,,,,,False,[]
5041750794,KYG4231A1031,Haichang Ocean Park Holdings Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295871468,KYG2114E1355,China Water Industry Group Ltd,EXCLUDED,,,,,,,,,EXCLUDED,,,,,,,True,"['str_001_s', 'str_006_sec']"
5043464429,XS1799588642,CAR Inc,,,,,,,,OK,,,,,,,,,False,[]
5044023597,KYG212151016,China Renaissance Holdings Ltd,OK,,,,,,,,,,,,,,,,False,[]
5057827931,KYG2345N1280,Kaixin Auto Holdings,EXCLUDED,,,EXCLUDED,,EXCLUDED,,,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'str_006_sec', 'str_007_sect']"
5042953650,KYG521541048,Kangda International Environmental Company Ltd,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5043318028,KYG2117U1022,China Shengmu Organic Milk Ltd,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4298335420,KYG2298N1097,Come Sure Group (Holdings) Ltd,OK,,,,,,,,,,,,,,,,False,[]
4297091268,KYG2113F1090,China Distance Education Holdings Ltd,,,,EXCLUDED,,EXCLUDED,,,,EXCLUDED,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_006_sec', 'str_007_sect']"
4296993113,LK0338X00009,Ceylon Hospitals PLC,,,,EXCLUDED,,EXCLUDED,,,,EXCLUDED,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_006_sec', 'str_007_sect']"
5037663169,LK0418N00000,Prime Finance PLC,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5000860690,LK0381N00000,Expolanka Holdings PLC,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
5048227875,LT0000130023,Energijos Skirstymo Operatorius AB,EXCLUDED,,,,,EXCLUDED,,,,EXCLUDED,,,,,,,True,"['str_001_s', 'cs_001_sec', 'str_006_sec']"
4295907718,US2582781009,Dorman Products Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
5065366378,US26209BAC37,Drive Auto Receivables Trust 2018-4,FLAG,,FLAG,FLAG,,,,FLAG,,FLAG,FLAG,,,,FLAG,,False,[]
4298005427,US25735PAA12,Dominion Fiber Ventures LLC,,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
5000071447,US26842B1026,EFG International AG,OK,,,,,,,,,,,,,,,,False,[]
4295913293,US26873N1081,EMS Technologies Inc,EXCLUDED,,EXCLUDED,EXCLUDED,,,,FLAG,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
4295903120,US267475AA90,Dycom Industries Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
4296712537,US2515E0AA75,Deutsche Bank Financial LLC,,,,OK,,OK,,,,,OK,,,,,,False,[]
4296310166,US2685402008,EIX Trust I,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295903889,US26784F1030,TForce Logistics Inc,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295895617,US2518891013,Devro Ltd,,,,,,,,OK,,,,,,,,,False,[]
5000040969,US299808AE55,Everest Reinsurance Holdings Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295913344,US29911Q2084,Evans Bancorp Inc,OK,,,,,,,,,OK,,,,,,,False,[]
4295899350,US29977A1051,Evercore Inc,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5037216479,US30224P2002,Extended Stay America Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295913359,US30226D1063,Extreme Networks Inc,,,,,,,,OK,,,,,,,,,False,[]
5034753705,US25383B1098,Digital Cinema Destinations Corp,EXCLUDED,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
5045915664,US30041R1086,EverQuote Inc,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295859476,BE0157285488,Lernout & Hauspie Speech Products SA,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4296830954,US25432JAA16,Dime Community Bank,EXCLUDED,,,,,,,,,EXCLUDED,,,,,,,True,"['str_001_s', 'str_006_sec']"
4295913845,US253393AC63,DICK'S Sporting Goods Inc,,,,,,,,OK,,,,,,,,,False,[]
5000710788,US30219E1038,Express Inc,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5000592793,US30243L2060,Fib Capital Trust,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5040943663,US31154R2085,Farmland Partners Inc,OK,,,,,,,,,OK,,,,,,,False,[]
5038792215,US30052C1071,Evolus Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5080168548,US302445AD32,Teledyne FLIR LLC,EXCLUDED,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4296251485,US288522AC97,Ellington Financial Inc,OK,,,,,,,,,OK,,,,,,,False,[]
5000648638,US279803AA80,Edgartown National Bank,OK,,,,,,,,,,,,,,,,False,[]
5064689785,US28253PAD15,8th Avenue Food & Provisions Inc,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5074807294,US27627N1054,Eastern Bankshares Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000051455,US3031532092,Gentilly Racing Corp,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295903448,US2922181043,Employers Holdings Inc,,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
5048817881,US29278MAA36,Energy Ventures Gom LLC,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295901508,US29382XAC83,Entravision Communications Corp,,,,,,,,OK,,,,,,,,,False,[]
4298015188,US2787681061,EchoStar Corp,,,,OK,,OK,,,,,OK,,,,,,False,[]
4298066953,US29356JAA51,ENSCO Barbados Ltd,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295902601,US29076V1098,Emageon Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4297283104,US27922Y2028,ECOtality Inc,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
5044188383,US2903481016,Elster Group GmbH,EXCLUDED,,EXCLUDED,EXCLUDED,,,,FLAG,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
4295901413,US872384AC61,Enterprise Products Partners LP,,,,,,,,OK,,,,,,,,,False,[]
4295903096,US2243991054,Redco Corp,OK,,,OK,,,,,,,OK,,,,,,False,[]
4296153489,US2103731061,Constellation Pharmaceuticals Inc,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295909274,US209349AB53,Chi Energy Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4297011384,US222074AA41,Couche Tard Financing Corp,,,,,,,,OK,,,,,,,,,False,[]
4296540126,US233835AW75,Daimler North America Corp,,,,,,,,OK,,,,,,,,,False,[]
4295894495,US22161L1026,Costain Group PLC,,,,,,,,OK,,,,,,,,,False,[]
4296474226,US21052A2096,Consumers Energy Company Financing II,,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
4296832560,USP30982AA34,Controladora Mabe SA de CV,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295902773,US21075LAA70,Contango Oil & Gas Co (Pre-Reincorporation),OK,,,,,,,,OK,,,,,,,,False,[]
4295946526,US23304WAA27,DBS Capital Funding Corp,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5045092916,US23344D1081,Dada Nexus Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5038073603,US247126AH80,Aptiv Corp,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000074568,US2490552039,Windstream D&E Inc,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295907555,US2479162081,Denbury Resources Inc,OK,,,,,OK,,OK,,OK,,,,,,,False,[]
4295900954,US2473681037,Delta Apparel Inc,OK,,,,,,,,,,,,,,,,False,[]
4295859377,BE0116744534,Delhaize Le Lion De Leeuw SCA,,,,,,,,OK,,,,,,,,,False,[]
5037627667,US23804LAA17,Datadog Inc,,,,,,,,OK,,,,,,,,,False,[]
4295903847,US237194AH88,Darden Restaurants Inc,,,,,,,,OK,,,,,,,,,False,[]
5038915807,USU2541JAA52,Djo Finco Inc,,,,,,,,OK,,,,,,,,,False,[]
5028045549,US008540AA40,Birds Eye Foods LLC,,,,,,,,OK,,,,,,,,,False,[]
5043330606,BRF1SLBDR007,Fastly Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
5044012223,US07274EAB92,Bayer US Finance LLC,,,,FLAG,,FLAG,,FLAG,,,FLAG,,,,,,False,[]
4295865685,COD28CB00050,Bavaria & Cia SCA,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5000014080,US05540NAA37,Haitong Banco de Investimento do Brasil SA,,,,,,,,OK,,,,,,,,,False,[]
5000625922,KR6116281W92,Dippin's Dots Korea Co Ltd,,,,OK,,OK,,,,,OK,,,,,,False,[]
4296970218,DE000A0AA0X5,Deutsche Bank Capital Funding Trust V,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295873647,INE026A14606,Gujarat State Fertilizers & Chemicals Ltd,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
5000063957,XS0010073780,Macy Credit Corp,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4296758106,IT0000938842,DEPObank - Banca Depositaria Italiana SpA,,,,OK,,OK,,,,,OK,,,,,,False,[]
5052535931,US05957CCH60,Banco Davivienda SA (Miami Branch),,,,OK,,OK,,,,,OK,,,,,,False,[]
5000594383,PTBBKFXM0006,Barclays Bank PLC (Lisbon Branch),EXCLUDED,,,,,,,,,EXCLUDED,,,,,,,True,"['str_001_s', 'str_006_sec']"
4296540402,XS0076993442,Fleet Business Credit Corp,,,,,,,,OK,,,,,,,,,False,[]
4295900665,US908584DG72,Union Tank Car Co,OK,,OK,,,,,,,OK,,,,,OK,,False,[]
4295902525,US053505AA15,Alto Central LLC,,,,,,OK,,,,,,,,,,,False,[]
4296897725,XS0230493842,SW Funding PLC,FLAG,,FLAG,FLAG,,,,FLAG,,FLAG,FLAG,,,,FLAG,,False,[]
5000640959,GB00B7ZR7360,DB ETC Index PLC,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5000041955,IT0004764889,DeA Capital Real Estate SGR SpA,OK,,,,,,,,,,,,,,,,False,[]
5000025657,DE0006040389,BlackRock Asset Management Deutschland AG,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295903558,US06759L1035,Barings BDC Inc,OK,,,,,,,,,OK,,,,,,,False,[]
4296349516,US06805CAA53,Barnett Capital II,,,,,,,,OK,,,,,,,,,False,[]
4295903607,US1184401065,Buckle Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295912828,US12525D1028,CFS Bancorp Inc,EXCLUDED,,,,,,,,,,,,,,,,True,['str_001_s']
4295871038,US12563V1052,CK Infrastructure Holdings Ltd,,,,,,,,,OK,,,,,,,,False,[]
5035463966,US12506YAF60,CDC Mortgage Capital Trust 2002-HE1,,,,FLAG,,FLAG,,FLAG,,,FLAG,,,,,,False,[]
5037632554,US095577AB83,Blue Hills Bank,OK,,,,,,,,,,,,,,,,False,[]
4296218405,US094147CC76,Bloombank,OK,,,,,,,,,,,,,,,,False,[]
4296474175,US12495U1007,CBT Financial Corp,EXCLUDED,,,EXCLUDED,,EXCLUDED,,,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'str_006_sec', 'str_007_sect']"
4298009068,US092114AB31,Black Hills Power Inc,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295912022,US05532D3052,BB Liquidating Inc,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4296225077,US09075F2065,Bionano Genomics Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295912722,US1237201041,Butler National Corp,OK,,,,,,,,,,,,,,,,False,[]
4295908554,US0905721082,Bio Rad Laboratories Inc,,,,,,,,OK,,,,,,,,,False,[]
4296387181,US0936881095,BLOM Bank SAL,OK,,,,,,,,,,,,,,,,False,[]
4295900584,US09700WEG42,Boeing Capital Corp,,,,,,FLAG,,,,,,,,,,,False,[]
4296717689,US056037AC88,BVPS II Funding Corp,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
5037927972,BRB2YNBDR003,Beyond Meat Inc,,,,,,,,OK,,,,,,,,,False,[]
4295903562,US0994695049,Boots & Coots Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295861031,US09067J2087,Valeant Pharmaceuticals International Inc,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
4298009807,US09852TAA43,Bonten Media Group Inc,EXCLUDED,,,EXCLUDED,,EXCLUDED,,,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'str_006_sec', 'str_007_sect']"
4296998422,US10112P2074,Boston Private Capital Trust I,,,,FLAG,,FLAG,,FLAG,,,FLAG,,,,,,False,[]
5080018755,US05602L2034,B Riley Principal 250 Merger Corp,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5064620339,US0518571007,Aurora Mobile Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295909088,US052907AA03,Autocam Corp,EXCLUDED,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
5057940063,US04746L1044,Athira Pharma Inc,,,,EXCLUDED,,EXCLUDED,,,,EXCLUDED,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_006_sec', 'str_007_sect']"
5000431578,US0470421068,Athens Bancshares Corp,,,,OK,,OK,,,,,OK,,,,,,False,[]
5057818536,US0556EL1098,BP Midstream Partners LP,EXCLUDED,,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,,,,,True,"['str_001_s', 'cs_001_sec', 'cs_003_sec', 'str_006_sec']"
4296715316,USP0604MAA29,Ruta del Maipo Sociedad Concesionaria SA,EXCLUDED,,EXCLUDED,EXCLUDED,,,,FLAG,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
5035718438,US04542BGG14,Asset Backed Funding Corp ABFC 2004-AHL1 Trust ABFC Asset Backed Certificates Series 2004-AHL1,,,,,,,,OK,,,,,,,,,False,[]
5000013748,US05348P4019,Avanir Pharmaceuticals Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4296426517,US0551852017,BAC Capital Trust IV,,,,,,,,OK,,,,,,,,,False,[]
5046051036,US05344R1041,Avalon Globocare Corp,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295905699,US05540P1003,BBX Capital Corp (Pre-Merger),EXCLUDED,,,,,,,,,EXCLUDED,,,,,,,True,"['str_001_s', 'str_006_sec']"
4295903494,US05366B1026,Aviall Inc,,,,,,FLAG,,,,,,,,,,,False,[]
5038069928,US05536LAL99,BCAP LLC 2011 RR8 Trust,,,,,,,,OK,,,,,,,,,False,[]
5000601131,US05539S2068,BFC Capital Trust II,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000105762,US36268WAE03,GAIN Capital Holdings Inc,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4296906043,US06605WAA36,Bankboston Capital Trust I,,,,,,,,OK,,,,,,,,,False,[]
4295981307,US062545AB41,Bank of Hawaii,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000647950,US062268AD93,Bank of Geneva,OK,,,,,,,,,,,,,,,,False,[]
4295901800,US06425J1025,Bank of the Carolinas Corp,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295901448,US168888AA34,Chiles Offshore Inc,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295912844,US1641541065,Cherokee Banking Co,OK,,,,,,,,,,,,,,,,False,[]
5000490684,US16208T1025,Chatham Lodging Trust,,,,,,,,OK,,,,,,,,,False,[]
4295903724,US169905AD87,Choice Hotels International Inc,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295912858,US1703861062,ChoiceOne Financial Services Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
5043331208,CND10003H1L1,China Tower Corp Ltd,,,,,,,,OK,,,,,,,,,False,[]
4296865774,US166760AB48,Chevron Canada Funding Co,EXCLUDED,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'cs_003_sec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
5000055148,US1976411033,Columbia Financial Inc,,,,,,,,OK,,,,,,,,,False,[]
5000659950,US20368VAB18,Community First Bank (Pennsylvania),OK,,,,,,,,,,,,,,,,False,[]
4295903767,US2016471045,Commercial Federal Corp,EXCLUDED,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
4295905970,US1920251048,Codorus Valley Bancorp Inc,,,,OK,,OK,,,,,OK,,,,,,False,[]
4296420838,US19035CAF95,Coast Hotels and Casinos Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5035094726,US19533PAA84,Colombia Telecomunicaciones SA ESP,,,,,,,,,,OK,,,,,,,False,[]
5037441109,US19249J1097,CohBar Inc,,OK,,,OK,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
4295899497,US19238U1079,Cogdell Spencer Inc,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4296119123,US190745AA72,Coaxial Communications Of Central Ohio Inc,,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_007_sect']"
4295909438,US19039MAA45,Coast Savings Financial Inc,,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
5000686046,US193551AB45,Laser Acquisition Corp,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295912737,US1319161089,Accelerated Payment Technologies Inc,EXCLUDED,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
4295905823,US1263891053,CSP Inc,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
